context,,
6794,Do you confirm the customer's identification: %s,
6795,Do you confirm the import of this file,
6796,Do you confirm the safe initialization with the selected payments,
6797,Do you confirm the integration of the documents with the database,
6798,Do you confirm the integration of the office and folder documents with the database,
6799,Do you confirm the operation,
6800,Do you confirm the opening of the fiscal year,
6801,Do you confirm the opening/closing of the selected rules,
6802,Do you confirm the use of this fiscal counter,
6803,Do you confirm the use of this identifier for the already allocated touchpad,
6804,Do you confirm the use of this date,
6805,Do you confirm the use of hierarchical subtables: %s,
6806,Do you still confirm the quantity,
6807,Conflict A,
6808,Date conflict for the same resource,
6809,Conflict on inventory creation,
6810,Compliant with the document type,
6811,connected,
6812,"Connected to ""%s:%d""",
6813,Connected to server,
6814,Connected with address,
6815,Connect lines,
6816,Scale connector,
6817,Gift card connector,
6818,Customer contact info connector,
6819,Customer contact info connector,
6820,Tax refund connector,
6821,Fingerprints connector,
6822,Finance connector,
6823,Document capture connector,
6824,EFT connector,
6825,Store scheduling connector,
6826,connect,
6827,Connection to,
6828,Connection to database,
6829,Connection to company,
6830,Connection to folder/company,
6831,Connection to server,
6832,Connection to application server,
6833,Connection to server not possible for the moment,
6834,User connection,
6835,Remote connection,
6836,Connection in progress,
6837,Connection not possible,
6838,Connection to the server not possible,
6839,"Connection to remote site ""%s"" not possible for user ""%s""",
6840,Connection to remote site %s not possible for user %s,
6841,Connect to Inventory Tracking,
6842,Connection on,
6843,Connection lost,
6844,Connection restored,
6845,Connection to SMTP server,
6846,User connection,
6847,External connection,
6848,User connections,
6849,External connections,
6850,advice,
6851,Tip: Merge cards in order to have only one active card per customer and program,
6852,Tip: Deletion of closed cards,
6853,Tip: Delete the cards and their lines,
6854,Tip: Use the CEGID procedure,
6855,granted,
6856,Retention period for store reservation (days),
6857,Keep items with a physical inventory > 0,
6858,Keep items present in an inventory currently in progress,
6859,Keep items present in a current replenishment proposal,
6860,Keep installments when generating,
6861,Keep installments when modifying,
6862,Retention of price lists for items still in stock,
6863,Retention period for event log (in days),
6864,Remainder preservation,
6865,Retention of stock with physical inventory > 0,
6866,Keeps the original fiscal reference,
6867,Keep only records with a non zero proposal or non zero shortage,
6868,Keep the original fiscal reference,
6869,Keep the size of the picture,
6870,Keep auxiliary code,
6871,Keep the same voucher number,
6872,Keep the payment method,
6873,Keep line reason,
6874,Keep salesperson from previous document,
6875,Keep the amounts entered in the register control,
6876,Keep the objectives already entered for the period,
6877,Keep customer reservations,
6878,Record events to the log,
6879,Serialization console,
6880,consumption,
6881,Component consumption,
6882,Consuming items of a list,
6883,Partially consumed,
6884,Consumed,
6885,consumed,
6886,constant,
6887,Constant 1,
6888,Constant 2,
6889,Constant 3,
6890,User-defined constant,
6891,Constant method,
6892,Psychological price constant,
6893,noticed,
6894,Create a PDF file,
6895,Construction of documents,
6896,Construction of lines,
6897,Construction of documents,
6898,Build the setup,
6899,Query replenishment orders,
6900,Query replenishment orders - lines,
6901,Query available customer orders,
6902,Query customer orders - lines,
6903,Query available customer orders - lines,
6904,query,
6905,Query / Modification,
6906,Query purchases,
6907,Item query,
6908,View list consumption,
6909,View item consumption,
6910,Query of archived documents,
6911,Query purchase documents,
6912,Document query,
6913,Query of selected items,
6914,Query the simulation,
6915,View participant,
6916,View inventory balancing,
6917,Query status on sales day and registers,
6918,Query history of integrations,
6919,Query replenishment history,
6920,Query of archived special movements,
6921,Document query,
6922,Query of archived receipts,
6923,Query of archived transfers,
6924,Query purchases per customer,
6925,Query of return notices,
6926,Query of transfer notices,
6927,Item query,
6928,Query of items to deliver,
6929,Query of items to pick up,
6930,Query items bought per customer,
6931,Query items in replenishment,
6932,Query of the items of a to-use list,
6933,Query merged items,
6934,Query non referenced items,
6935,Query items without price list,
6936,Query items without purchase price list,
6937,Query items without tax excl. selling price list,
6938,Query items without tax incl. selling price list,
6939,Query outstanding credit notes,
6940,Query outstanding gift certificates for loyalty and sales conditions,
6941,Query non-active gift certificates for sales conditions and loyalty,
6942,Query outstanding gift certificates,
6943,Query non-active gift certificates,
6944,Query gift certificates and gift cards,
6945,Query tax refund slips,
6946,Query bank remittance slips,
6947,Query transfer worksheet drafts,
6948,Query cards,
6949,Query outstanding gift cards,
6950,Query non-active gift cards,
6951,Query of rewritable cards,
6952,Query deferred checks,
6953,Query orders,
6954,Query orders to deliver,
6955,Query orders to pick up,
6956,Query customer orders,
6957,Query of warehouse orders,
6958,Query available orders,
6959,Query orders with outstanding payments,
6960,Query reservation requests for goods,
6961,Query of transfer requests,
6962,Document query,
6963,Query purchase documents,
6964,Query archived purchase documents,
6965,Query sales documents,
6966,Query documents not sent to accounting,
6967,Query inventory discrepancies,
6968,Query exceptions on consigned items,
6969,Query of invoices,
6970,Query movement history,
6971,Query inventory snapshots,
6972,Query indexes,
6973,Query indicators and alerts,
6974,Historical Flash Report,
6975,Query daily operations on cashboxes,
6976,Line Query,
6977,Query archived purchase lines,
6978,Query return notice lines,
6979,Query transfer notice lines,
6980,Query order lines,
6981,Query customer order lines,
6982,Query reservation request lines,
6983,Query transfer request lines,
6984,Query quotation lines,
6985,Query document lines,
6986,Query archived document lines,
6987,Query invoicing lines,
6988,Query delivery lines,
6989,Query archived internal movement lines,
6990,Query worksheet lines,
6991,Query reservation lines,
6992,Query customer reservation lines,
6993,Query receipt lines,
6994,Query archived receipt lines,
6995,Query transfer draft lines,
6996,Query available order lines,
6997,Query archived purchase document lines,
6998,Query inventory snapshot lines,
6999,Query of the lines of an order,
7000,Query of the lines of a replenishment order,
7001,Query item lists,
7002,Query purchase litigations,
7003,Query sales litigations,
7004,Query litigations on transfers,
7005,Query of deliveries,
7006,Query inventory movements,
7007,Query inventory internal movements,
7008,Query special movements,
7009,Query special movements,
7010,Query operations to perform,
7011,Query of PDFs for receipts,
7012,Query delivery worksheets,
7013,Query loans,
7014,Query calculated prices,
7015,Query of calculated transfer prices,
7016,Query of receipts for return notices,
7017,Query payments,
7018,Query outstanding payments,
7019,Query bank remittances,
7020,Query reservations,
7021,Query customer reservations,
7022,Query outstanding balance due amounts,
7023,Query the results of the renewal simulation,
7024,Viewing the withdrawals from the list,
7025,Viewing the withdrawals of the item,
7026,Inventory query,
7027,Query item availability,
7028,Query item availability by location,
7029,Query inventory by serial number,
7030,Query scheduled tasks,
7031,Price list query,
7032,Query item tax exclusive price lists,
7033,Query item tax inclusive price lists,
7034,Query of item price lists,
7035,Query customer price lists,
7036,Query customer price lists by item,
7037,Query supplier price lists,
7038,Query tax exclusive price lists,
7039,Query price lists by item,
7040,Query price lists by item category,
7041,Query price lists by third-party category,
7042,Query tax inclusive price lists,
7043,Query receipts,
7044,Query of receipts on hold,
7045,Transfer query,
7046,Query item valuations,
7047,Sales query,
7048,Customer's sales query,
7049,Query outstanding deposits,
7050,Detailed query,
7051,Query safe,
7052,Packing query,
7053,Query loan details,
7054,Query sales details,
7055,Log query,
7056,Query event log,
7057,Query of the whole number,
7058,Top sales query,
7059,Program query,
7060,Query item referencing,
7061,Inventory query,
7062,Remote inventory query,
7063,Query local inventory,
7064,Inventory query by other stores,
7065,Query a customer credit note,
7066,Query a supplier financial credit note,
7067,Query a supplier credit on inventory,
7068,Query a credit on inventory,
7069,Query a supplier return draft,
7070,Query a special output draft,
7071,Query a special input draft,
7072,Query a quotation,
7073,Query a loan,
7074,Query a supplier return,
7075,Lookup receipt,
7076,Query a sales receipt,
7077,Transfer query,
7078,Query a supplier invoice notice,
7079,Query a delivery notice,
7080,Query of an order,
7081,Query a customer order,
7082,Query replenishment order,
7083,Query a subcontract purchase order,
7084,Query a purchase order,
7085,Query a request for a supplier financial credit note,
7086,Query a transfer request,
7087,Query a special input,
7088,Query a customer invoice,
7089,Query a customer financial invoice,
7090,Query a supplier invoice,
7091,Query a supplier financial invoice,
7092,Query a pro forma invoice,
7093,Query a customer delivery,
7094,Query a delivery worksheet,
7095,Query a transfer worksheet,
7096,Query a purchase order proposal,
7097,Query a supplier receipt,
7098,Query an adjustment,
7099,Query a reservation,
7100,Query a special output,
7101,Query a transformation,
7102,Flash query,
7103,Item flash query,
7104,Inventory flash query,
7105,Query not possible: data is not located in the current database,
7106,Query transaction,
7107,Query litigations on transfers,
7108,Visible by other stores,
7109,Query by document,
7110,Query by line,
7111,Query by document line,
7112,Query for other stores,
7113,Query for other stores,
7114,Query only,
7115,Inventory flash query,
7116,Inventory query,
7117,view,
7118,View/modify settings,
7119,Query the order,
7120,View item list from customer orders,
7121,View detail of transfers,
7122,Inventory query,
7123,Query pending customer orders,
7124,View customer orders in notice validation,
7125,Query available orders,
7126,View transfer requests,
7127,View exceptions,
7128,Query the status of payments,
7129,View the event generated in the log,
7130,View or update the suggestion,
7131,View all item lists,
7132,contact,
7133,Main contact,
7134,Contact your administrator,
7135,Contact your administrator for regularization,
7136,Contact your manager,
7137,contacts,
7138,Customer contacts,
7139,Company contacts,
7140,Individual contacts,
7141,Customer contacts,
7142,Sales rep. contacts,
7143,Supplier contacts,
7144,Employee contacts,
7145,Contacts not closed,
7146,contents,
7147,ASCII contents without format,
7148,contained in reference item,
7149,Contents of the shape,
7150,Tooltip contents,
7151,Contents of multi-folder bundles,
7152,Distribution list contents,
7153,Contents of the entered ranges,
7154,Notepad content,
7155,"Content of field ""AUTO""",
7156,"Content of field ""DELAI""",
7157,Content of RFID file,
7158,Hint contents,
7159,Content of the item description,
7160,Content of the gift message,
7161,Contents of the plan,
7162,Standard contents,
7163,Contents of hints,
7164,Contents of items,
7165,Contents of user-defined tables,
7166,context,
7167,Application context,
7168,Mobility context,
7169,contexts,
7170,Environment contexts,
7171,Context of use,
7172,Contexts and mobility modules,
7173,contains,
7174,Contains text,
7175,Contains criteria,
7176,proceed,
7177,Continue if error,
7178,Continue running the application,
7179,Account control and allocation,
7180,contract,
7181,countermark,
7182,Counterpart for subsidiary flows,
7183,contributor,
7184,contribution,
7185,Contribution of the owner,
7186,Financial contribution,
7187,Minimum contribution in %,
7188,contributions,
7189,Contributions to the list,
7190,Item contributions,
7191,Contributions to a gift list with pictures of items,
7192,check,
7193,checked,
7194,Check/Update inventory,
7195,Control / Modification,
7196,Register control,
7197,Optional control of payment card,
7198,Check for uniqueness of EAN code,
7199,Control of,
7200,Register control,
7201,Cashbox control,
7202,Flow control,
7203,Register control,
7204,Item margin check,
7205,Check periodicity,
7206,Check periodicity of scheduled task,
7207,Check the quality of customer records,
7208,Check the quality of contact records,
7209,Check the quality of supplier records,
7210,Control of serialization,
7211,Suggestion control,
7212,Field control,
7213,Checking email addresses,
7214,Checking postal addresses,
7215,Item control,
7216,Control of purchasing items,
7217,Control of non-invoiced BLCs,
7218,Control of non-invoiced BLFs,
7219,Check cashboxes,
7220,Control of mandatory fields,
7221,Control of exported customers/items,
7222,Control of the customs codes used in the documents,
7223,Control of missing NAICS codes in customer files,
7224,Check the baskets,
7225,Control of warehouses without specified user-defined tables or department,
7226,Check for duplicates,
7227,Check for customer duplicates,
7228,Check for existing duplicates,
7229,Check for duplicates in change mode,
7230,Control of customer information,
7231,Control of non-validated INVs,
7232,Control of invitations,
7233,Check margins,
7234,Control of shipping modes,
7235,Check movements,
7236,Movement control for a serial number,
7237,Check European Union member-countries,
7238,Control of customs weights used in documents,
7239,Check for priorities,
7240,Check selling prices,
7241,Checking null prices,
7242,Control of picked up items,
7243,Check returns - manual entry,
7244,Check inventory shortage,
7245,Control scheduled tasks when connecting,
7246,Checking mobile phones,
7247,Control of additional units missing in the item records,
7248,Customer existence control,
7249,Check for duplicates in creation mode,
7250,Check for doubles on company identification code,
7251,Check for doubles on CRN,
7252,Check safe,
7253,Checking salesperson's password,
7254,Check for name,
7255,Referencing control,
7256,Network control,
7257,Data entry control,
7258,Control and allocation,
7259,Account control and allocation,
7260,Control and message,
7261,Checking supplier invoices,
7262,Interactive control while entering BC,
7263,Interactive control while entering barcodes,
7264,Linked control,
7265,Control when returning an item to the store,
7266,Item margin check on,
7267,Minimum margin check,
7268,Control blocking message,
7269,Control ok,
7270,Phonetic control,
7271,Zero price control,
7272,Controlling quantity and amount,
7273,Network control,
7274,Session control,
7275,Check global session,
7276,Generated accounting amount control = analytical accounting amount: ERROR,
7277,Generated accounting amount control = analytical accounting amount: ok,
7278,Debit amount control = credit amount: ERROR,
7279,Debit amount control = credit amount: ok,
7280,Control on header counter,
7281,Check for unique follow-up reference,
7282,Check for unique external reference,
7283,Check for unique internal reference,
7284,control,
7285,Control startup rules - default cust.,
7286,Control the mapping of dimensions,
7287,Check suggestion,
7288,Control the setup,
7289,Check delivery dates when generating documents,
7290,Check delivery dates for items,
7291,Check for doubles when modifying customers and prospects,
7292,Control of phone numbers,
7293,Control startup rules for default customer,
7294,Check returns of merchandises,
7295,Check returns of merchandises,
7296,Check thresholds for authorized loyalty values,
7297,Check the history of passwords,
7298,checked-revision,
7299,controls,
7300,Focused controls,
7301,Consistency check,
7302,Consistency checks validated successfully,
7303,Document verifications,
7304,Grouped controls,
7305,Linked controls,
7306,Checks in order of tabulation,
7307,controller,
7308,Check your document settings; transfer to accounting,
7309,conventions,
7310,Conversion,
7311,Automatic conversion,
7312,Conversion of table %0:s in progress (%1:s),
7313,Time conversion not possible,
7314,Conversion of documents,
7315,Conversion of reports and documents,
7316,Conversion of INVENTORY records,
7317,Conversion of graphics,
7318,Conversion of lists,
7319,Converting amounts,
7320,Conversion of user-defined tables,
7321,Price conversion from reference currency %0:s to %1:s by using rate type %2:s,
7322,Conversion of units,
7323,Conversion of simple units not possible,
7324,Conversion done : %d items processed,
7325,CONVERSION DONE SUCCESSFULLY,
7326,CONVERSION DONE SUCCESSFULLY (%s),
7327,converted,
7328,Can be converted to euro,
7329,convert,
7330,converter,
7331,contact information,
7332,GPS coordinates,
7333,GPS coordinates: Latitude,
7334,GPS coordinates: Longitude,
7335,copy,
7336,Copy of,
7337,Copy of erroneous lines to the log file,
7338,Copy for,
7339,Copy generic data,
7340,Copy assortment inventory,
7341,Copy assortment inventory,
7342,Copy of document,
7343,Copy of the whole card number,
7344,Copy card number to control number,
7345,Copy minimum and assortment inventories,
7346,Authorized copy/extraction,
7347,copy,
7348,Copy to the clipboard and send the exception report per e-mail,
7349,Copy the exception report to the clipboard,
7350,Copy conditions,
7351,Copy to clipboard,
7352,Copy to clipboard,
7353,Copy the column,
7354,Copy the line,
7355,Copy the receipt entry,
7356,Copy the keyboard,
7357,Copy the 2D barcode to the clipboard,
7358,Copy access rights<Ctrl+C>,
7359,Copy the printers,
7360,Copy the devices,
7361,Copy values,
7362,Copy or exclude fields,
7363,Copy computerized inventory on inventoried stock,
7364,korean,
7365,Shop-in-shop,
7366,body,
7367,Spellchecker,
7368,Speller not available,
7369,correction,
7370,Temporary item correction,
7371,Correct temporary items,
7372,Correct incorrect BC,
7373,Correction for single price items,
7374,Correct wrong barcodes,
7375,Correction of barcode errors,
7376,Correct documents,
7377,Correction of payment method descriptions,
7378,Correct receipt lines for temporary items,
7379,Correct margin,
7380,Correction of production data,
7381,Correction of field Numordre,
7382,Retroactive correction in documents of %d customs codes,
7383,Retroactive correction in documents of %d customs weight,
7384,correspondence,
7385,Correspondence 1,
7386,Correspondence 2,
7387,Mapping of dimensions,
7388,Description mapping,
7389,Payment method match,
7390,Automatic correction on entry,
7391,Correct loyalty total,
7392,Correct transfers,
7393,corsican,
7394,Costa Rica,
7395,quotation,
7396,Quotation / folder currency,
7397,Quotation doc curr./subsidiary curr.,
7398,Quotation doc curr./folder currency,
7399,Quotation cashing curr./doc curr.,
7400,Quotation doc curr./store currency,
7401,Document quotation,
7402,Document line quotation,
7403,Document footer quotation,
7404,rating,
7405,side,
7406,Side by side,
7407,Location rating,
7408,Supplier rating,
7409,Supplier rating,
7410,Supplier rating,
7411,Location rating,
7412,Supplier ratings,
7413,color,
7414,Alternating color,
7415,Alternating color,
7416,Alternating color of the lists,
7417,Starting color,
7418,Ending color,
7419,Background color,
7420,Background color of condition 1,
7421,Background color of condition 2,
7422,Background color for titles,
7423,Background color for schedule,
7424,Background color for graphic schedule,
7425,Color of the edge,
7426,Color for attendance,
7427,Color for selection,
7428,Color of the selection,
7429,Start color,
7430,Writing color,
7431,Grid header color,
7432,Color of %s,
7433,Color of %s in graphical schedule,
7434,Color of potential benefits,
7435,Color of potential applicable benefits,
7436,Color of the selected cells,
7437,Color of the selected cells (graphical schedule only),
7438,Color for Sundays,
7439,Color for Thursdays,
7440,Color for legal holidays,
7441,Color for Mondays,
7442,Color for Tuesdays,
7443,Color for Wednesdays,
7444,Color for objectives,
7445,Color for Saturdays,
7446,Colors for the eves of legal holidays,
7447,Color for Fridays,
7448,Color for SF,
7449,Color of the total,
7450,Color of salespeople's total,
7451,Background color,
7452,Text color,
7453,Theme color,
7454,Color of the title,
7455,End color,
7456,Background color,
7457,Color no.,
7458,Color of panel,
7459,Font color of condition 1,
7460,Font color of condition 2,
7461,colors,
7462,Country Package,
7463,Country packages,
7464,cut,
7465,Cut / Paste,
7466,Cut the receipt partially,
7467,Cut the receipt totally,
7468,Couple nature of work /nonexistent item,
7469,current,
7470,Current customer seen,
7471,current,
7472,Budget curve,
7473,Life cycle curve,
7474,Life curve applied to sales from %0:s to %1:s,
7475,Life cycle template curve,
7476,Extrapolation curve,
7477,Template curve,
7478,Template curve enlarged,
7479,Template curve duplicated from template curve,
7480,Template curve erased,
7481,Template curve truncated,
7482,Extrapolation curves,
7483,Progressive curve,
7484,Courier New,
7485,mail,
7486,mails,
7487,short,
7488,Short-term,
7489,cost,
7490,Purchase cost,
7491,Cost of the warranty,
7492,Launching cost,
7493,Cost prices elements,
7494,Direct cost,
7495,Daily average cost,
7496,Cost or quantity period 1,
7497,Cost or quantity period 2,
7498,Daily cost for the store,
7499,Cost of the store structure,
7500,Total cost of scheduled hours,
7501,Total cost of realized hours,
7502,Unit cost,
7503,Certificate unit cost,
7504,zip code,
7505,Zip code/City,
7506,Customer ZC,
7507,Contra account #1,
7508,Contra account #2,
7509,Cash flow follow-up account (Y/N),
7510,Foreign exchange gain acct,
7511,Bill monitoring control account,
7512,Collective control account,
7513,Risk sharing account (Y/N),
7514,Foreign exchange loss acct,
7515,Credit adjustment account,
7516,Debit adjustment account,
7517,CPTX (*.CPTX) - Non available,
7518,creat,
7519,creator,
7520,Item creator,
7521,Creator of the record,
7522,Creator of closure,
7523,Fingerprint creator,
7524,Tax exception creator,
7525,Item taxation exception creator,
7526,Third party taxation exception creator,
7527,Inventory record creator,
7528,Loyalty creator,
7529,Loyalty line creator,
7530,Tax model creator,
7531,Register operation creator,
7532,Creator of loyalty settings,
7533,Loyalty rule creator,
7534,Loyalty threshold creator,
7535,Simulation creator,
7536,Tax rate creator,
7537,creation,
7538,creation,
7539,Creation -,
7540,Creation/modification of exception groups,
7541,Range creation/modification,
7542,Create from pictures,
7543,Creation from,
7544,Automatic creation,
7545,Automatic creation of items from pictures,
7546,Create warehouse for store automatically,
7547,%s packs have been created successfully,
7548,%s LUs have been created successfully,
7549,Creation of a delivery slip from transfers,
7550,Create a customer delivery slip,
7551,Customer creation,
7552,Create a scheduled task,
7553,Creation of a BOM item,
7554,Creation of zip codes,
7555,Creation of business documents,
7556,Creation of purchase documents,
7557,Creation of billing documents,
7558,Creation of the card,
7559,Creation of the customer's loyalty card,
7560,Creation of the invoice,
7561,Creation of the invoice associated to %s,
7562,Creation of the record,
7563,"Create item record if nonexistent, or update",
7564,"Create catalog record if nonexistent, or update",
7565,Creation of the inventory record,
7566,Creation of the list,
7567,Creation of divided list %0:s out of %1:s,
7568,Create the inventory list as of %s,
7569,Create the inventory list at a given time,
7570,Generate page,
7571,Creation of the document for supplier %s,
7572,Creation of the procedure,
7573,Create item selection,
7574,Create table,
7575,Create subtable,
7576,Create view,
7577,Create inventory statement,
7578,Creation of the report,
7579,Create cust. service operation,
7580,Creation of tax exception models for items defined by the following SQL request,
7581,Generate document,
7582,Create sublevels in batch mode,
7583,Batch creation of %s,
7584,Create billing address,
7585,Create delivery address,
7586,Create items,
7587,Create items from their pictures,
7588,Create customer delivery slips from transfers,
7589,Creating loyalty cards: %0:s cards created,
7590,Batch creation of sales figures,
7591,Creating document counters,
7592,Create customers,
7593,Creation of documents associated with %s,
7594,Create customer service records,
7595,Creation of inventory records,
7596,Creating nonexistent inventory records,
7597,Create suppliers,
7598,Create inventory snapshots,
7599,Generate table indexes,
7600,Index creation,
7601,Creation of lines,
7602,Creation of generic lines,
7603,Generate new tables,
7604,Batch creation of objectives,
7605,Generate documents,
7606,Creation of purchase documents,
7607,Create prospects,
7608,Create subsection,
7609,Creation of allocation inventory,
7610,Creation of transfers,
7611,Creation of LU/Packs,
7612,Create a customer delivery slip,
7613,Creation of the delivery slip associated with %s,
7614,Creating document: %s,
7615,The document cannot be created. The lines of the document are not populated,
7616,Creation of the graph,
7617,Creation of the link,
7618,Creation of the link customer order / purchase order,
7619,Creation of the clock-out for %s (%s) by %s (%s),
7620,Creation of the clock-in for %s (%s) by %s (%s),
7621,Transfer creation,
7622,Creation of the transfer associated to %s,
7623,Creation of the transfer associated to %s,
7624,Generate inventory statement,
7625,Generate an inventory statement on the inventory date,
7626,Create customer,
7627,Generate file,
7628,Generate file of requests,
7629,Generate file of SQL queries,
7630,Creation of a PDF file,
7631,Create an inventory,
7632,Creation of prospect,
7633,Create a transfer,
7634,Creation of a program campaign,
7635,Creation of a loyalty card,
7636,Creation of an external loyalty card,
7637,Creation of a customer order,
7638,Creation of a purchase order,
7639,Creation of a template curve from sales,
7640,Creating a template curve manually,
7641,Create reference record,
7642,Create a merge,
7643,Create a snapshot,
7644,Create a link,
7645,"Creation of an inventory list in conflict with user ""%0:s""",
7646,Creation of a new card,
7647,Generate new record (F8),
7648,Create a subsection,
7649,Generate temporary table,
7650,Batch creation,
7651,Batch creation of programs,
7652,Generate and follow up Cegid Update,
7653,Generate and follow up updates,
7654,Create record,
7655,Create item record,
7656,Create item catalog,
7657,Creating customer forms by double validation in Front-Office,
7658,Creation impossible,
7659,Creation not possible: no store for the gift lists,
7660,"Creation not possible, no store supports transfer prices",
7661,"Creation not possible, maximum number of dimensions reached",
7662,Creation not possible. There must be at least one mark-down reason of type sales condition,
7663,Creation not possible. There must be at least one mark-down reason of type loyalty,
7664,"Creation not possible. Due to user restrictions, no range type is available",
7665,Creation by scheduled task,
7666,Creation only,
7667,Create/Update records,
7668,Create / change templates,
7669,credit,
7670,Credit - Debit,
7671,Credit granted,
7672,Credit requested,
7673,Last credit movement,
7674,Credit in currency,
7675,Miscellaneous accounts payable,
7676,accounts payable,
7677,Created at the latest,
7678,Created between,
7679,Created on,
7680,Created on,
7681,Created on %0:s by %1:s,
7682,Created by,
7683,Created at the latest,
7684,created,
7685,new,
7686,Generate a menu line automatically,
7687,Create the exchange order,
7688,Generate the language in the dictionary,
7689,Create,
7690,Create the folder,
7691,Create directory,
7692,Create price list,
7693,Create accounts,
7694,Create inventory records,
7695,Create the inventory records that do not exist on the selected stores,
7696,Create generic lines in an inventory discrepancy document,
7697,"Create fiscal year via ""Administration / Link to Accounting / Opening fiscal year""",
7698,Create bill of materials,
7699,Create an Item,
7700,Create a customer,
7701,Create a customer via the MSR reader,
7702,Generate an available element,
7703,Create an event,
7704,Create a filter,
7705,Create a link between the document and the action,
7706,Create a new filter,
7707,Create a loyalty card,
7708,Create a customer order,
7709,Create a reference record,
7710,Create a gift list,
7711,Create a new dimension grid,
7712,Create a new template,
7713,Creating a new rule,
7714,Create a page,
7715,Create a presentation,
7716,Create a customer reservation,
7717,Created between,
7718,criterion,
7719,Criterion 1,
7720,Criterion 2,
7721,Criterion 3,
7722,Criterion 4,
7723,Criterion 5,
7724,Item criterion,
7725,Assortment criterion,
7726,Item assortment criterion,
7727,Search criterion,
7728,Search criterion for package reference,
7729,Search criterion for documents,
7730,Group criterion,
7731,Item grouping criteria,
7732,Grouping criterion for reasons,
7733,Stockout criteria 1,
7734,Stockout criteria 2,
7735,Sorting criterion,
7736,Top sales criterion,
7737,Secondary criterion,
7738,criteria,
7739,criteria,
7740,Inventory closure criteria,
7741,Item criteria,
7742,Store assortment criteria,
7743,Additional criteria,
7744,Membership criteria,
7745,Item assortment criteria,
7746,Recalculation criteria,
7747,Price list recalculation criteria for gift lists,
7748,Item search criteria 1,
7749,Item search criteria 2,
7750,Item search criteria 3,
7751,Item search criteria 4,
7752,Item search criteria 5,
7753,Customer search criteria 1,
7754,Customer search criteria 2,
7755,Customer search criteria 3,
7756,Customer search criteria 4,
7757,Customer search criteria 5,
7758,Grouping criteria - store,
7759,Grouping criteria - store,
7760,Selection criteria,
7761,Sorting criteria,
7762,Printout sorting criteria (by default: Customer/Date/Item),
7763,Printing criteria,
7764,Top sales criteria,
7765,Store criteria,
7766,Inv. snapshot criteria,
7767,Current inv. criteria,
7768,Criteria on amounts,
7769,crm,
7770,CRM and clienteling,
7771,Use of third-party,
7772,Use of third-party + item,
7773,cross,
7774,Diagonal cross,
7775,increasing,
7776,Encryption of imported card numbers,
7777,Control of returns - manual entry,
7778,Preliminary ctrl - maintained closure,
7779,Preliminary ctrl - suspended closure,
7780,cube,
7781,Purchases cube,
7782,Purchases cube by item,
7783,Purchases cube by dimension,
7784,Purchases cube - Landscape,
7785,Purchases cube - Portrait,
7786,Requirements cube,
7787,Customers cube,
7788,Customers cube - Landscape,
7789,Customers cube - Portrait,
7790,Cube of gift lists,
7791,Payments cube,
7792,Payments cube - Landscape,
7793,Payments cube - Portrait,
7794,Inventory cube,
7795,Inventory cube by item,
7796,Inventory cube by dimension,
7797,Inventory cube - Landscape,
7798,Inventory cube - Portrait,
7799,Sales cube,
7800,Sales cube by item,
7801,Sales cube by dimension,
7802,Sales cube by payment method,
7803,Sales cube - Landscape,
7804,Sales cube - Portrait,
7805,Forecasted budget cube,
7806,OLAP cube,
7807,aggregate,
7808,100% accumulation,
7809,Total purchases - WAPP,
7810,Total purchases - WAPP,
7811,Cumulated purchases,
7812,Total before loyalty application,
7813,Program change total,
7814,Total ordered dimension 1,
7815,Total ordered dimension 2,
7816,Total ordered breakdown 1,
7817,Total ordered breakdown 2,
7818,Total ordered breakdown 3,
7819,Total sales conditions,
7820,Total for birthday,
7821,Total birthday bonuses,
7822,Birthday total - sale line,
7823,Total birthday line of sale bonuses,
7824,Total inventory in my store,
7825,Total for welcome,
7826,Total welcome bonuses,
7827,Welcome total - sale line,
7828,Total welcome line of sale bonuses,
7829,Loyalty total,
7830,Available loyalty total between,
7831,Total discrepancies,
7832,Total freight and expenses,
7833,Total hours,
7834,Total hours per range,
7835,Total of worked hours/Number of present salespeople,
7836,Total of amounts after allocation,
7837,Total base prices,
7838,Total quantities in snapshot,
7839,Total quantities,
7840,Total quantities when scanning,
7841,Accumulate transmitted quantities,
7842,Total tax excl. discounts,
7843,Total tax excl. discounts without price list,
7844,Total tax excl. price list discounts,
7845,Total tax incl. price list discounts,
7846,Total tax incl. discounts,
7847,Total tax incl. discounts without price list,
7848,Min and max inventory total,
7849,Total for salespeople,
7850,Total sales,
7851,Total sales (excl. tax),
7852,Total tax incl. sales,
7853,Total amount after allocation,
7854,Total number of lines,
7855,Total inventory,
7856,Total min/max inventory of the reference warehouse on this selection,
7857,Receipt total,
7858,Company's total,
7859,Overall total,
7860,Total hours,
7861,Total forecasted hours,
7862,Total hours considered,
7863,Total worked hours,
7864,Tax excl. total discounts - line,
7865,Total item user-defined amount 2,
7866,Total item user-defined amount 3,
7867,Footer total no. 1,
7868,Footer total no. 2,
7869,Footer total no. 3,
7870,Footer total no. 4,
7871,Footer total no. 5,
7872,Footer total no. 6,
7873,Footer total no. 7,
7874,Footer total no. 8,
7875,Footer total no. 9,
7876,Total purchase price delivered,
7877,Specific accumulation,
7878,Total on period,
7879,Total base prices,
7880,progressive total,
7881,Progressive accumulation of days,
7882,Progressive accumulation of months,
